id,first_name,last_name,email,sex,birthday,category_preference_id,street,house_number,city_id,is_premium
726,Catarina,Kaufmann,catarina.kaufmann81@gmail.com,w,1981-05-18 00:00:00,4,Lessingstraße,148,1033,1
727,Stefan,Schmitt,schmitt.stefan@schmitt.de,m,1970-02-14 00:00:00,7,Eduard-Oehler-Straße,18,2954,0
728,Lea,Rösch,l.roesch@web.de,w,1995-10-04 00:00:00,10,Birkenweg,163,1115,1
729,Benjamin,Schulze,bschulze1986@gmx.de,m,1986-09-08 00:00:00,8,Grüner Weg,8,313,0
730,Jörg,Münch,joergmuench@me.com,m,1978-08-11 00:00:00,8,Mühlenweg,12,868,0
731,Andrea,Hinrichs,a.hinrichs@web.de,w,1969-01-18 00:00:00,3,Grabenstraße,23,431,1
732,Tobias,Hartmann,thartmann@gmx.de,Keine Angabe,1996-06-05 00:00:00,1,Johann-Carl-Koch-Straße,26,621,0
733,Paul,Busch,busch.paul@gmx.net,m,1963-10-14 00:00:00,9,Am Lachsgraben,159,1413,0
734,Julia,Fischer,julia-fischer@aol.com,w,1998-04-25 00:00:00,12,Am Alten Markt,31,735,1
735,Kristina,Barth,kbarth2005@web.de,w,2005-11-23 00:00:00,13,Grimmsche Straße,29,1208,1
736,Heike,Huber,hhuber1970@t-online.de,w,1970-12-18 00:00:00,7,Alter Graben,14,660,1
737,Sara,Nagel,sara_nagel@gmx.de,w,1986-09-13 00:00:00,8,Veilchenweg,3,353,1
738,Laura,Scherer,lascherer@aol.com,w,2005-10-19 00:00:00,10,Kirchplatz,8,2176,1
739,Tim,Zimmermann,tim-zimmermann2000@gmx.de,d,2000-12-19 00:00:00,11,Am Westerfeld,14,2224,0
740,Paul,Dieckmann,paul.dieckmann@freenet.de,m,1993-02-24 00:00:00,7,Schlosspark,17,922,0
741,Felix,Michels,felix-michels@gmail.com,m,1994-08-05 00:00:00,7,Im Prüfling,78,1355,0
742,Maik,Hahn,mahahn97@1und1.de,m,1997-02-21 00:00:00,10,Eulenofenrain,9,2297,0
743,Marius,Winter,m.winter81@gmail.com,m,1994-08-10 00:00:00,10,Carl-Kronenberger-Straße,5,1494,0
744,Silke,Wiedemann,silke_wiedemann1962@t-online.de,w,1962-01-21 00:00:00,4,Ringstraße,8,1857,1
745,Julia,Baum,baumjulia1995@gmx.de,w,1995-10-21 00:00:00,12,Struthring,32,226,1
746,Friedrich,Kramer,f_kramer69@gmail.com,m,1969-07-03 00:00:00,2,Goldparmänenweg,27,76,0
747,Wiebke,Hennig,wiebke.hennig@gmx.net,w,1978-03-05 00:00:00,3,Im Prüfling,5,2326,1
748,Maria,Hecht,mhecht1967@yahoo.de,w,1967-02-12 00:00:00,7,Im Finkenweg,25,1096,1
749,Christine,Ludwig,christine-ludwig@gmail.com,w,1963-06-29 00:00:00,9,Marienstraße,21,2431,1
750,Alexander,Klein,alexanderklein@a-klein.de,m,1972-05-03 00:00:00,4,Am Menzog,20,1930,0
751,Artur,Haug,haugar@web.de,m,1995-08-26 00:00:00,10,Am Birkes,34,1597,0
752,Leonie,Müller,leonie-mueller@web.de,w,2002-06-19 00:00:00,12,Mörikestraße,46,1006,1
753,Claudia,Auer,c-auer@web.de,w,1988-10-16 00:00:00,3,Stöcksweg,11,122,1
754,Ann,Drescher,dreschera@gmail.com,w,2004-10-07 00:00:00,13,Georg-Bauschmann-Straße,55,1210,1
755,Christian,Lehmann,christian-lehmann@t-online.de,m,1994-06-11 00:00:00,2,Goethestraße,7,2864,0
756,Jannes,Meyer,meyerjannes1990@web.de,m,1990-10-21 00:00:00,3,Rosenweg,22,548,0
757,Patrizia,Janzen,patriziajanzen@outlook.com,w,1979-07-15 00:00:00,12,Spanröse,49,291,1
758,Peter,Wiesner,peter.wiesner72@gmail.com,m,1972-04-18 00:00:00,1,Am Schwarzenstein,46,1713,0
759,Julia,Baumgart,baumgart_julia@web.de,w,1985-05-07 00:00:00,2,Am Heuerberg,4,209,1
760,Christian,Richter,christianrichter@web.de,m,1999-08-27 00:00:00,5,Neue Straße,74,1538,0
761,Patrick,Krause,pa_krause@gmx.de,m,1974-08-13 00:00:00,4,Weiherstraße,58,1548,0
762,Birgit,Beck,beck.b1969@gmail.com,w,1969-10-19 00:00:00,7,Johann-Peter-Schäfer-Straße,59,1076,1
763,Konrad,Gebauer,gebauer_konrad95@gmx.net,m,1995-02-01 00:00:00,7,An den Mertzgärten,13,137,0
764,Rebecca,Sommer,rebecca.sommer@yahoo.de,w,1979-02-15 00:00:00,3,Tannenstraße,4,3309,1
765,Christopher,Zimmer,zimmer.christopher@christopherzimmer.de,m,1992-04-14 00:00:00,3,Haenischstraße,23,497,0
766,Muhammed,Köhn,muhammed.koehn@icloud.com,m,1991-08-12 00:00:00,3,Am Ziegelgarten,7,1412,0
767,Steven,Rohde,stevenrohde@yahoo.de,m,1974-06-15 00:00:00,4,Auf den Zäunen,95,2084,0
768,Arne,Graf,a_graf@yahoo.de,m,1990-11-01 00:00:00,3,Am Anger,17,763,0
769,Petra,Wolf,wolfp@gmx.de,w,1963-02-18 00:00:00,2,Finkenweg,37,3238,1
770,Catarina,Thomas,thomas_ca@gmx.de,w,1989-10-16 00:00:00,2,Knappschaftsweg,3,1227,1
771,Julia,Arnold,julia_arnold@gmx.de,w,2000-10-14 00:00:00,10,Pfefferacker,1,980,1
772,Steffen,Herrmann,steffen.herrmann61@gmail.com,m,1993-06-19 00:00:00,7,Am Roten Born,22,1257,0
773,Simon,Vogel,simon.vogel1972@icloud.com,m,1972-12-10 00:00:00,4,Frankenheimer Straße,28,765,0
774,Nadine,Decker,na.decker@yahoo.de,w,1980-06-27 00:00:00,3,Hinter'm Dorfe,10,2198,1
775,Janina,Brockmann,janina.brockmann@icloud.com,w,1990-03-06 00:00:00,3,Sudetenlandstraße,55,517,1
776,Jacqueline,Heuer,heuerjacqueline@gmail.com,w,1982-08-09 00:00:00,3,Bückebergsgrund,40,1041,1
777,Alexander,Wagner,al.wagner72@gmx.net,m,1972-03-22 00:00:00,7,Karl-Eckel-Weg,40,1919,0
778,Norbert,Richter,richter-norbert65@norbertrichter.de,m,1965-08-26 00:00:00,9,Hölderlinstraße,1,1088,0
779,Laura,Frisch,laurafrisch@gmx.de,w,1994-05-28 00:00:00,7,Waldstraße,51,2250,1
780,Verena,Keller,verena.keller@gmail.com,w,1964-06-04 00:00:00,4,Wiesenstraße,14,228,1
781,Lucas,Reichert,lreichert96@reichert.de,m,1996-12-14 00:00:00,10,Sudetenstraße,18,2766,0
782,Philip,Fritz,philip.fritz@yahoo.mail,m,1987-06-04 00:00:00,3,Birkenstraße,17,1841,0
783,Louisa,Günther,l-guenther1997@freenet.de,w,1997-02-15 00:00:00,7,Seckbacher Landstraße,143,1196,1
784,Letizia,Dittmann,letizia_dittmann@yahoo.mail,w,2006-08-29 00:00:00,10,Nordecker Weg,10,2241,1
785,Stefan,Schumacher,sschumacher@web.de,m,1989-09-05 00:00:00,2,Alte Königsberger Straße,69,1790,0
786,Ronja,Sauter,ronja.sauter2000@gmail.com,w,2000-02-07 00:00:00,12,Grünau,115,1943,1
787,Elisa,Schulze,elisa-schulze@gmail.com,w,2001-09-30 00:00:00,3,Karl-Eckel-Weg,20,262,1
788,Sabine,Schmid,schmids60@yahoo.mail,w,1960-11-22 00:00:00,7,Gerhart-Hauptmann-Straße,12,3493,1
789,Maximilian,Homann,maximilian.homann@yahoo.de,m,1976-03-28 00:00:00,8,Bachstraße,10,1968,0
790,Carina,Jost,jostca@web.de,Keine Angabe,1975-11-01 00:00:00,4,Leimenkaute,86,1226,0
791,Sylwia,Maier,sylwiamaier@gmx.net,w,1982-09-21 00:00:00,,Walnußweg,73,590,1
792,Noah,Link,n-link@outlook.com,m,1997-12-30 00:00:00,9,Dammwiesen,24,278,0
793,Carina,Hirsch,hirsch_carina1983@gmx.de,w,1983-07-28 00:00:00,3,Reuterser Straße,34,2311,1
794,Wera,Herzog,herzog.w@yahoo.mail,w,1967-10-26 00:00:00,9,Zum Ritzenberg,147,745,1
795,Lea,Krüger,kruegerlea@web.de,w,2000-06-17 00:00:00,12,Burgstraße,40,2117,1
796,Anna,Klein,anna-klein@gmx.de,w,1990-03-07 00:00:00,13,Büchelbach,31,1022,1
797,Lucas,Schubert,lucasschubert@t-online.de,m,1998-04-18 00:00:00,10,Schwalbenweg,84,843,0
798,Robert,Meißner,r.meissner1980@mail.de,m,1980-12-19 00:00:00,6,Passetstraße,76,739,0
799,Mira,Richter,mira.richter1996@gmx.de,w,1996-05-12 00:00:00,1,Stettiner Straße,2,118,1
800,Alexandra,Müller,muelleralexandra@gmx.de,w,1996-07-19 00:00:00,7,Otto-Haesler-Straße,34,611,1
801,Nina,Müller,nina_mueller1985@outlook.com,w,1985-07-23 00:00:00,3,Beethovenstraße,48,1404,1
802,Katharina,Baumgarten,katharinabaumgarten74@t-online.de,w,1974-02-16 00:00:00,4,Hofmannstraße,12,494,1
803,Timm,Krauß,tikrauss92@web.de,m,1992-08-17 00:00:00,7,Gustavsburger Straße,32,824,0
804,Robert,Witte,robert.witte1993@gmx.de,m,1993-11-04 00:00:00,7,Bussardstraße,51,3500,0
805,Sabrina,Weber,webers@t-online.de,w,1980-01-04 00:00:00,3,Am Holing,54,1376,1
806,Olav,Müller,olavmueller@web.de,m,1973-09-26 00:00:00,9,An der Schleifmühle,2,472,0
807,Torsten,Brendel,torstenbrendel@1und1.de,m,1960-08-22 00:00:00,7,Felsberg,65,2308,0
808,Lea,Baier,lea.baier2000@t-online.de,w,2000-08-16 00:00:00,10,Distelbachstraße,22,3025,1
809,Pauline,Wolf,pauline.wolf@yahoo.de,w,2008-05-04 00:00:00,12,Haydnstraße,168,1358,1
810,Philipp,Friedrich,friedrichph1999@t-online.de,m,1999-06-25 00:00:00,10,Zum Jagdhaus,24,2409,0
811,Janine,Schilling,schillingjanine@outlook.com,w,1992-06-29 00:00:00,7,Villa Marti-Mau,51,1844,1
812,Nils,Schneider,schneider.nils@gmx.net,m,1976-05-08 00:00:00,8,Gewerbepark Untere Au,14,2362,0
813,Laura,Rohde,la.rohde1998@aol.com,w,1998-06-15 00:00:00,10,Schönauerhofstraße,179,1176,1
814,Elke,Kirsch,elke-kirsch1968@gmail.com,w,1968-08-27 00:00:00,4,Blumenweg,7,584,1
815,Jasmina,Frank,jasminafrank@outlook.com,w,1996-06-15 00:00:00,7,Urbanstraße,9,509,1
816,Martin,Stock,martin_stock@yahoo.mail,m,1988-12-07 00:00:00,8,Mozartstraße,74,1908,0
817,Arne,Hermann,ahermann@gmx.de,m,1982-02-11 00:00:00,3,Im Kitzwinkel,207,1784,0
818,Benedict,Bauer,bauer.benedict@yahoo.de,m,1999-05-05 00:00:00,5,Im Alten Bach,71,2322,0
819,Christina,Gerdes,christinagerdes1992@1und1.de,w,1992-11-24 00:00:00,10,Sudetenstraße,21,1852,1
820,Heidemarie,Wagner,wagner_heidemarie55@yahoo.de,w,1955-12-14 00:00:00,6,Stegerwaldstraße,24,221,1
821,Antonia,Baum,a-baum@yahoo.de,Keine Angabe,1993-11-25 00:00:00,3,Schubertweg,18,1207,0
822,Detlef,Müller,muellerd@aol.com,m,1963-07-11 00:00:00,7,Erich-Weiß-Straße,4,819,0
823,Max,Thiel,max_thiel@freenet.de,m,2004-12-11 00:00:00,5,Untere Haingasse,16,2324,0
824,Susanne,Berner,susanne.berner8@outlook.com,w,1966-01-27 00:00:00,4,Hellersbergweg,2,2,1
825,Ilona,Pusch,ilona-pusch@yahoo.de,w,1977-07-21 00:00:00,3,Industriestraße,10,2401,1
826,Franziska,Böhm,boehm_franziska@t-online.de,w,1999-07-07 00:00:00,,Laaker Weg,29,1002,1
827,Stefanie,Schweizer,stefanie.schweizer@outlook.com,w,1981-11-26 00:00:00,3,Wahlersee,89,1382,1
828,Christine,Müller,muellerchristine@gmx.de,w,1967-03-21 00:00:00,,Holzwiese,48,1329,1
829,Heike,Hermanns,heike_hermanns@gmx.de,w,1987-02-09 00:00:00,1,Schloßstraße,10,1431,1
830,Ali,Vogt,alivogt73@web.de,m,1973-06-01 00:00:00,1,Kirchstraße,36,1991,0
831,Sandra,Lechner,sandra_lechner@gmail.com,w,1984-02-01 00:00:00,3,Gutenbergstraße,20,1337,1
832,Lidia,Kuhlmann,lidia.kuhlmann97@gmx.de,d,1986-01-15 00:00:00,12,Oberaulaer Straße,147,196,0
833,Joeline,Spies,joelinespies@web.de,w,2004-05-05 00:00:00,10,Parkstraße,85,855,1
834,Hermann,König,hermann-koenig@t-online.de,m,1962-09-06 00:00:00,9,Fraukirch,22,3498,0
835,Mara,Göbel,mara_goebel@gmail.com,w,1996-07-07 00:00:00,7,Wiesenweg,1,2136,1
836,Sabine,Müller,sabinemueller@gmx.de,w,1977-08-28 00:00:00,13,Vordere Kisselmühle,2,2584,1
837,Dennis,Herrmann,dennisherrmann@mail.de,m,2008-04-09 00:00:00,3,Mühlenstraße,20,2059,0
838,Ole,Veit,ole_veit@gmx.de,m,1996-07-31 00:00:00,2,Beethovenstraße,54,1861,0
839,Jakob,Seidel,jakobseidel@web.de,m,1996-05-02 00:00:00,2,Mühlenweg,24,1651,0
840,Linda,Widmann,widmann-l@icloud.com,w,1983-08-01 00:00:00,3,Schwindstraße,14,1916,1
841,Antonio,Betz,abetz71@web.de,m,1971-09-09 00:00:00,7,Jahnstraße,18,1755,0
842,Jean,Büscher,jean-buescher1961@t-online.de,m,1961-07-16 00:00:00,4,Auf den Zäunen,14,1715,0
843,Joachim,Wagner,j_wagner@outlook.com,m,1962-04-27 00:00:00,7,Amselweg,6,2223,0
844,Johannes,Hoffmann,hoffmannjohannes@gmx.net,m,2000-07-04 00:00:00,10,Killingermühle,36,409,0
845,Lasse,Pape,papel2004@gmail.com,m,2004-05-04 00:00:00,,Victor-Gollancz-Weg,147,1684,0
846,Tobias,Graf,tobias-graf@outlook.com,m,1984-03-17 00:00:00,3,Erthalstraße,26,1121,0
847,Anna,Koch,akoch@outlook.com,w,1996-02-20 00:00:00,7,Niedergärten,41,3128,1
848,Tom,Schmitz,schmitzt@outlook.com,m,1989-06-13 00:00:00,,Wiesenstraße,18,1774,0
849,Jens,Wagener,j.wagener@web.de,m,1968-03-26 00:00:00,7,Salegrund,71,3444,0
850,Mats,Krämer,mats-kraemer@web.de,m,1993-07-29 00:00:00,7,Friedrichsgasse,25,2204,0
851,Janin,Winter,janin.winter@gmx.de,w,1987-03-31 00:00:00,3,Flurstraße,6,126,1
852,Dagmar,Stein,d.stein@icloud.com,w,1966-07-29 00:00:00,7,Stöcksweg,4,369,1
853,Julia,Schneider,schneider-ju@t-online.de,w,1986-09-14 00:00:00,7,Im Winkel,151,1618,1
854,Torsten,Hübner,t.huebner@gmx.net,m,1975-09-22 00:00:00,8,Am Sportplatz,32,1642,0
855,Helge,Wagener,helgewagener@gmx.net,m,1989-12-03 00:00:00,1,Unterm Goldbachshain,7,2383,0
856,Stefan,Barth,sbarth@t-online.de,m,1974-12-28 00:00:00,4,Kibitzmühle,51,1526,0
857,Birte,Albrecht,bi.albrecht1983@freenet.de,w,1983-09-14 00:00:00,3,Gimbacher Tann,3,653,1
858,Leon,Herrmann,l.herrmann@outlook.com,m,2008-01-29 00:00:00,10,Eichenweg,1,1185,0
859,Melanie,Ewald,melanieewald@-ewald.de,w,1989-10-05 00:00:00,8,Fasanenweg,20,2307,1
860,Jan,Jung,janjung1990@gmx.de,m,1990-01-23 00:00:00,8,Schlachthausgasse,25,1817,0
861,Josephine,Paul,josephine.paul@gmail.com,w,1997-12-31 00:00:00,13,Kirchstraße,107,1397,1
862,Lisa,Wolff,liwolff94@gmail.com,w,1994-08-11 00:00:00,6,Egenolfstraße,39,1200,1
863,Anne,Vogler,annevogler@gmail.com,w,1997-08-22 00:00:00,10,Zaunstraße,11,3516,1
864,Sebastian,Sievers,sebastiansievers@outlook.com,m,1988-12-21 00:00:00,3,Burschheckenweg,12,1802,0
865,Ute,Franz,utefranz@icloud.com,w,1971-05-20 00:00:00,7,Birkenweg,54,2210,1
866,Florian,Wolf,florian.wolf1988@gmx.de,m,1988-08-08 00:00:00,,Teiltriescherstraße,113,1869,0
867,Nicolai,Berger,nicolai.berger@web.de,m,1972-07-08 00:00:00,13,Kingelweg,27,1167,0
868,Christine,Kraft,christine.kraft@gmx.de,w,1997-03-30 00:00:00,6,Joh.-Friedrich-Böttger-Straße,81,1854,1
869,Julia,Klein,julia_klein81@gmail.com,w,1981-12-11 00:00:00,3,Ober-Ramstädter-Weg,40,1203,1
870,Wolfgang,Baumann,wolfgangbaumann@t-online.de,m,1983-05-03 00:00:00,8,Unterer Grimms,6,687,0
871,Sandra,Eisele,sandra.eisele@web.de,w,1970-08-26 00:00:00,7,Hippegasse,5,2836,1
872,Christoph,Hoppe,hoppe.christoph1983@-hoppe.de,m,1983-03-16 00:00:00,8,Schwindstraße,34,1833,0
873,Leni,Köster,lenikoester2010@gmx.de,w,2010-08-25 00:00:00,13,Am Bachrain,36,2375,1
874,Wera,Friedrichs,werafriedrichs1961@t-online.de,w,1961-06-17 00:00:00,7,Atzenheimweg,45,1251,1
875,Ralf,Sauer,sauerr42@web.de,m,1967-02-12 00:00:00,1,Im Gonzhäuser Feld,51,1599,0
876,Helge,Kramer,hkramer@t-online.de,m,1968-11-29 00:00:00,10,Am Pfingstbrunnen,84,1623,0
877,Lars,Rieger,larsrieger@gmx.de,m,1997-05-05 00:00:00,5,Marktplatz,19,1618,0
878,Victor,Wilde,victor.wilde@mail.de,m,1970-07-05 00:00:00,7,Im Schrack,90,1134,0
879,Alexandra,Brandt,alexandra.brandt@t-online.de,w,1989-06-28 00:00:00,3,Am Würfelweg,141,1632,1
880,Tristan,Fischer,tristan_fischer@yahoo.mail,m,2008-05-23 00:00:00,5,Zum Schöffengrund,69,141,0
881,Andrea,Schröder,aschroeder@web.de,Keine Angabe,1974-05-29 00:00:00,4,Oberer Hilsigweg,201,1401,0
882,Luca,Rapp,lucarapp45@gmx.net,m,2000-04-11 00:00:00,10,Nordecker Weg,50,1835,0
883,Christina,Hoffmann,c.hoffmann@web.de,w,1960-06-11 00:00:00,1,Ringstraße,11,573,1
884,Jan,Eggert,jan_eggert69@outlook.com,m,1969-06-14 00:00:00,7,Am Anger,8,897,0
885,René,Weber,reneweber1997@web.de,m,1997-07-11 00:00:00,10,Londorfer Weg,44,1435,0
886,Julia,Albert,juliaalbert@web.de,w,1982-01-24 00:00:00,3,Köhlergasse,8,1578,1
887,Thorben,Schnabel,schnabelthorben1980@outlook.com,m,1980-12-20 00:00:00,8,Schlosspark,131,860,0
888,Maike,Renner,maikerenner@freenet.de,w,2005-09-04 00:00:00,13,Ausbachweg,32,627,1
889,Lena,Schneider,lena-schneider@web.de,w,1995-12-24 00:00:00,7,Klein-Karbener-Straße,62,534,1
890,Aylin,Knobloch,aylin.knobloch92@gmail.com,w,1992-04-21 00:00:00,3,Am Roten Born,52,17,1
891,Imke,Kroll,imke.kroll@web.de,w,1965-06-14 00:00:00,7,Jahnstraße,74,3238,1
892,Miriam,Klein,m_klein70@t-online.de,w,1970-01-14 00:00:00,7,Am Kastell,51,1248,1
893,Christina,Reiß,reiss-christina@icloud.com,Keine Angabe,1994-09-17 00:00:00,10,Hofgut Winnerod,113,1565,0
894,Holger,Ackermann,h-ackermann@gmx.de,m,1968-03-25 00:00:00,3,Industriestraße,19,2227,0
895,Ayleen,Wichmann,ay.wichmann@outlook.com,w,1982-08-21 00:00:00,3,Unterm Berg,27,1343,1
896,Svenja,Hermanns,s_hermanns@gmx.de,w,1996-10-27 00:00:00,10,Heegteilstraße,67,3295,1
897,Ingeborg,Zimmermann,ingeborgzimmermann@t-online.de,w,1963-02-25 00:00:00,7,Brunnenweg,13,3111,1
898,Lea,Kühn,l.kuehn@web.de,w,1992-07-25 00:00:00,7,Johann-Georg-Elser-Straße,50,190,1
899,Dierk,Schneider,schneider.dierk@mail.de,m,1989-01-31 00:00:00,3,Neudorfweg,62,173,0
900,Lucas,Merz,lucasmerz@t-online.de,m,1994-11-03 00:00:00,3,Riegenstücke,30,131,0
901,Kerstin,Eggers,kerstin.eggers@aol.com,w,1968-06-20 00:00:00,4,Waldsteiner Hof,73,1153,1
902,Ann,Seitz,ann.seitz1981@yahoo.de,Keine Angabe,1981-08-10 00:00:00,8,Uhlandstraße,8,1951,0
903,Kevin,Kruse,k-kruse@kruse.de,m,1976-07-19 00:00:00,8,Stückergraben,18,979,0
904,Burghard,Schumacher,burghard-schumacher@outlook.com,m,1969-10-24 00:00:00,9,Mardensieg,9,1827,0
905,Mohammed,Schleicher,mohammed_schleicher55@web.de,m,2002-10-26 00:00:00,5,Johann-Carl-Koch-Straße,15,507,0
906,Anna,Ludwig,a-ludwig99@ludwig.de,w,1999-07-10 00:00:00,13,Wiesengrund,9,390,1
907,Maximilian,Petry,maximilian.petry@outlook.com,m,2003-04-08 00:00:00,5,Am Petershof,1,176,0
908,Lilli,Knobloch,li-knobloch@gmail.com,w,2005-11-16 00:00:00,10,Vor der Höhe,4,2104,1
909,Tom,Petersen,tompetersen94@gmx.de,Keine Angabe,1994-11-18 00:00:00,10,Rosenweg,9,2264,0
910,Stefanie,Heilmann,sheilmann1979@gmx.de,w,1979-07-03 00:00:00,1,Kastanienweg,65,1841,1
911,Paul,Schaub,paulschaub@gmail.com,m,1998-05-10 00:00:00,10,Ullrichsweg,61,850,0
912,Dominic,Grünewald,dominic.gruenewald@web.de,m,1988-06-06 00:00:00,3,Vor der Pulvermühle,18,651,0
913,Jens,Ludwig,ludwigjens@gmx.net,m,1996-05-22 00:00:00,7,Schreibersche Mühlweg,163,1053,0
914,Maria,Meier,mariameier@web.de,w,1991-03-18 00:00:00,13,Dorothea-Schlegel-Straße,31,564,1
915,Marcus,Frick,mfrick@gmx.de,m,1970-03-01 00:00:00,13,Am Bachrain,75,1577,0
916,Leon,Altmann,leon_altmann@web.de,m,1994-08-05 00:00:00,10,Stornfelser Straße,6,2317,0
917,Johanna,Richter,johanna_richter@aol.com,w,1980-03-26 00:00:00,3,Fasanenweg,114,1727,1
918,Markus,Schreiber,ma-schreiber69@gmail.com,m,1969-10-26 00:00:00,7,Hohlweg,23,2954,0
919,Rebekka,Engel,rengel@yahoo.de,d,1992-09-27 00:00:00,10,Rosenstraße,104,385,0
920,Anna,Schultz,anschultz93@outlook.com,w,1993-02-10 00:00:00,11,Klingenthaler Straße,78,2526,1
921,Vievienne,Schober,schobervievienne1994@gmail.com,w,1994-08-04 00:00:00,7,Laternenweg,18,2236,1
922,Janina,Förster,j.foerster9@gmx.net,w,1994-03-22 00:00:00,10,Birkenweg,13,1788,1
923,Amelie,Lehmann,amelie-lehmann@outlook.com,w,2003-11-16 00:00:00,13,Rosenweg,42,1617,1
924,Mariella,Geißler,geissler-ma@outlook.com,Keine Angabe,2000-12-07 00:00:00,11,Eubertsweg,72,90,0
925,Mathias,Geißler,mathiasgeissler99@gmx.de,m,1999-06-10 00:00:00,,Vereinshausweg,117,1980,0
926,Rebecca,Thomas,rebecca.thomas04@1und1.de,w,2004-03-11 00:00:00,6,Franz-Wieber-Straße,21,946,1
927,Olga,Spindler,o_spindler89@freenet.de,w,1989-03-01 00:00:00,8,Schützenstraße,77,1932,1
928,Dirk,Scholl,dirkscholl23@gmail.com,m,1978-07-16 00:00:00,7,An der Heide,12,1273,0
929,Oliver,Baumann,ol.baumann02@icloud.com,m,2002-03-30 00:00:00,5,Friedrichstraße,16,647,0
930,Elena,Schilling,schilling.el@gmail.com,w,1979-09-11 00:00:00,3,Am Schäfergraben,101,616,1
931,Luisa,Klein,luisaklein2002@t-online.de,w,2002-07-08 00:00:00,13,Kirchberg,10,238,1
932,Jürgen,Müller,juergenmueller82@gmail.com,m,1968-12-22 00:00:00,9,In der Wolfslach,108,710,0
933,Sandy,Schmitt,sschmitt@gmx.de,w,1998-02-18 00:00:00,7,Habitzheimer Ruh,74,978,1
934,Julia,Volkmann,juliavolkmann@gmx.de,w,1984-03-02 00:00:00,8,Fraukirch,10,1799,1
935,Janet,Schmidt,j.schmidt@gmx.de,w,1977-05-09 00:00:00,3,Am Roten Born,79,33,1
936,Jonas,Walther,waltherjonas2005@t-online.de,m,2005-08-27 00:00:00,10,Bachstraße,5,2358,0
937,Hans,Bauer,ha.bauer29@1und1.de,m,1976-11-11 00:00:00,8,Hermann-Stotz-Straße,4,2770,0
938,Cathrin,Kirsch,kirschcathrin@gmx.net,w,1989-05-26 00:00:00,3,Auf dem Emmerich,46,19,1
939,Marcel,David,marcel.david63@gmail.com,m,1963-11-16 00:00:00,7,Rosenweg,81,851,0
940,Christian,Schmidt,christian.schmidt@web.de,d,1973-05-09 00:00:00,8,Michelsberger Hof,3,2966,0
941,Julius,Wagner,j.wagner81@gmx.de,m,1981-01-05 00:00:00,11,Jahnstraße,13,2137,0
942,Boris,Hanisch,hanisch-boris@t-online.de,m,1983-11-23 00:00:00,8,Hargis Street,18,1667,0
943,Birte,Sauer,sauerb1987@t-online.de,w,1987-12-03 00:00:00,12,Johannstraße,44,235,1
944,Judith,Hensel,henseljudith@gmx.de,w,1978-08-09 00:00:00,12,Weiherstraße,154,243,1
945,Vincent,Müller,vincentmueller@t-online.de,m,2006-01-22 00:00:00,1,Kurt-van-Hees-Straße,29,1498,0
946,Ann,Kasper,ann.kasper@outlook.com,w,2002-10-20 00:00:00,10,Rosenstraße,36,3520,1
947,Christoph,Trautmann,christoph_trautmann@me.com,m,1989-01-09 00:00:00,8,Waldsteiner Hof,9,3212,0
948,Kirsten,Scholz,kscholz@gmail.com,w,1974-07-19 00:00:00,8,Auf dem Zieglers,48,1178,1
949,Anna,Fröhlich,an-froehlich@web.de,w,1998-03-23 00:00:00,12,Riemenstädterweg,2,254,1
950,Alina,Kock,akock@outlook.com,w,2001-10-11 00:00:00,13,Walnußweg,37,1558,1
951,Svenja,Zeller,szeller@web.de,w,1977-12-05 00:00:00,8,Am Sportplatz,126,361,1
952,Sarah,Simon,sarahsimon@gmx.de,w,2004-11-23 00:00:00,13,An der Lüder,226,2599,1
953,Eike,Seidel,e.seidel87@gmx.de,m,1994-11-20 00:00:00,,Hinter'm Dorfe,6,2171,0
954,Nicole,Schultze,nicole.schultze1972@web.de,w,1972-12-13 00:00:00,9,Hardertsmühle,81,544,1
955,Anett,Keller,anett-keller1964@outlook.com,w,1964-05-04 00:00:00,7,Bürgermeister-Kempf-Straße,74,856,1
956,Lara,Meyer,lara.meyer@t-online.de,w,1993-06-30 00:00:00,10,An St. Peter,7,2007,1
957,Carmen,Ulrich,ulrich-carmen@gmail.com,w,1963-08-31 00:00:00,7,Schwalbenweg,89,714,1
958,Sandra,Kübler,kueblersa@1und1.de,w,1985-12-12 00:00:00,3,Kirchenweg,4,2030,1
959,Natascha,Beer,natascha-beer1994@outlook.com,w,1994-12-17 00:00:00,10,Wilhelm-Müller-Weg,14,3115,1
960,Sara,Sauer,sara-sauer@outlook.com,w,1982-02-05 00:00:00,3,Birkenweg,18,2312,1
961,Franziska,Schwarz,franziska_schwarz2003@gmx.net,w,2003-02-19 00:00:00,9,Blauer Weg,27,1031,1
962,Simone,Roth,simoneroth@gmail.com,w,1978-02-28 00:00:00,8,Breite Gasse,81,1099,1
963,Martin,Hamann,martinhamann@gmail.com,m,1971-12-15 00:00:00,9,Altes Gericht,37,885,0
964,Julia,König,julia-koenig@gmx.de,w,1990-04-04 00:00:00,,Am Buch,161,1920,1
965,Annalena,Zimmermann,zimmermanna02@gmail.com,w,2002-04-26 00:00:00,10,Schwarzer Weg,90,302,1
966,Maike,Weber,maike-weber@web.de,w,1969-04-08 00:00:00,4,Eichgartenweg,1,910,1
967,Florian,Thiel,florianthiel@t-online.de,m,1997-09-29 00:00:00,5,Alter Wartweg,73,173,0
